"estimated_load","latitude","longitude","route_number","speed","vehicle_number","event_timestamp"
,"45.458313","-122.629992",,"22","3138","1492201557"
,"45.52035","-122.537863",,"14","3603","1492201559"
,"45.386093","-122.608828",,"20","3509","1492201559"
,"45.416155","-122.570032",,"27","2201","1492201560"
,"45.458753","-122.629985",,"21","3138","1492201562"
,"45.520063","-122.537898",,"14","3603","1492201564"
,"45.386568","-122.609203",,"26","3509","1492201564"
,"45.415638","-122.569707",,"28","2201","1492201565"
,"45.459197","-122.629965",,"22","3138","1492201567"
,"45.519968","-122.537907",,"5","3603","1492201569"
,"45.387165","-122.60966",,"34","3509","1492201569"
"18","45.519898","-122.537909","73",,"3603","1492201570"
,"45.41511","-122.56938",,"29","2201","1492201570"
"15","45.387165","-122.609659","33",,"3509","1492201571"
,"45.45974","-122.629943",,"26","3138","1492201572"
,,,,,"2826","1492201572"
,,,,,"3509","1492201572"
,"45.525282","-122.80673",,"1","2826","1492201573"
,"45.387848","-122.610182",,"38","3509","1492201574"
,"45.414547","-122.569038",,"30","2201","1492201575"
,"45.460102","-122.629935",,"17","3138","1492201577"
"6","45.414547","-122.569037","79",,"2201","1492201577"
,"45.525328","-122.806585",,"6","2826","1492201578"
,,,,,"2201","1492201578"
,"45.388553","-122.610718",,"39","3509","1492201579"
,"45.413955","-122.568735",,"31","2201","1492201580"
,"45.460535","-122.62992",,"22","3138","1492201582"
"3","45.460535","-122.629919","75",,"3138","1492201584"
,"45.389233","-122.611238",,"38","3509","1492201584"
,,,,,"3138","1492201585"
,"45.413365","-122.568443",,"30","2201","1492201585"
,"45.46095","-122.629903",,"20","3138","1492201587"
"15","45.389233","-122.611237","33",,"3509","1492201588"
,"45.389873","-122.611733",,"36","3509","1492201589"
,"45.41281","-122.568267",,"28","2201","1492201590"
,,,,,"3603","1492201591"
,,,,,"3603","1492201592"
,"45.461377","-122.629892",,"21","3138","1492201592"
,,,,,"3151","1492201594"
,"45.519673","-122.537878",,"3","3603","1492201594"
,"45.390478","-122.6122",,"34","3509","1492201594"
,,,,,"3151","1492201595"
,"45.412388","-122.568297",,"20","2201","1492201595"
,"45.534385","-122.6667",,"1","3151","1492201596"
,"45.461882","-122.629882",,"25","3138","1492201597"
,"45.519423","-122.537873",,"12","3603","1492201599"
,"45.390955","-122.612567",,"26","3509","1492201599"
,"45.41222","-122.568305",,"7","2201","1492201600"
,"45.534745","-122.666707",,"18","3151","1492201601"
,"45.462278","-122.629883",,"19","3138","1492201602"
,"45.52534","-122.806548",,"2","2826","1492201602"
"5","45.412205","-122.568306","79",,"2201","1492201602"
,"45.519348","-122.537875",,"4","3603","1492201604"
,"45.39123","-122.612777",,"13","3509","1492201605"
,"45.535038","-122.666698",,"15","3151","1492201606"
,"45.462425","-122.629882",,"6","3138","1492201607"
,"45.535477","-122.666708",,"22","3151","1492201611"
,"45.524673","-122.676437",,"14","3114","1492201612"
"0","45.535477","-122.666707","44",,"3151","1492201615"
,"45.536008","-122.666722",,"27","3151","1492201616"
,"45.52496","-122.676455",,"14","3114","1492201617"
,"45.536603","-122.66671",,"29","3151","1492201621"
,,,,,"2201","1492201621"
,"45.525118","-122.676473",,"7","3114","1492201622"
,"45.52533","-122.806363",,"7","2826","1492201622"
,,,,,"2201","1492201622"
,"45.411897","-122.568303",,"4","2201","1492201625"
,"45.391422","-122.612928",,"11","3509","1492201625"
,"45.537173","-122.666698",,"28","3151","1492201626"
,"45.525035","-122.806228",,"15","2826","1492201627"
,"45.411337","-122.568322",,"28","2201","1492201630"
,"45.391658","-122.613072",,"13","3509","1492201630"
,"45.537713","-122.666697",,"26","3151","1492201631"
,"45.525182","-122.676487",,"5","3114","1492201632"
,"45.524553","-122.806165",,"24","2826","1492201632"
"14","45.391733","-122.613129","33",,"3509","1492201634"
,"45.410743","-122.568373",,"29","2201","1492201635"
,"45.538118","-122.666672",,"18","3151","1492201636"
,"45.525273","-122.676408",,"6","3114","1492201637"
,"45.524043","-122.80611",,"25","2826","1492201637"
,"45.410195","-122.568598",,"28","2201","1492201640"
"0","45.538245","-122.666662","44","5","3151","1492201641"
,"45.525297","-122.6761",,"11","3114","1492201642"
,"45.523537","-122.806043",,"25","2826","1492201642"
,"45.409667","-122.568868",,"28","2201","1492201645"
,"45.525292","-122.675848",,"8","3114","1492201647"
,"45.52301","-122.805922",,"26","2826","1492201647"
,,,,,"3509","1492201648"
,"45.409122","-122.568938",,"27","2201","1492201650"
,"45.391987","-122.613343",,"6","3509","1492201650"
,"45.462508","-122.629865",,"7","3138","1492201652"
,"45.52255","-122.805648",,"25","2826","1492201652"
,,,,,"3151","1492201655"
"3","45.462509","-122.629864","75",,"3138","1492201655"
,"45.408583","-122.568935",,"26","2201","1492201655"
,"45.392455","-122.613722",,"27","3509","1492201655"
,"45.538378","-122.666683",,"3","3151","1492201656"
,,,,,"3138","1492201656"
"27","45.52255","-122.805648","62",,"2826","1492201656"
,"45.46266","-122.629543",,"14","3138","1492201657"
,"45.5221","-122.805182",,"27","2826","1492201657"
"5","45.408193","-122.56893","79","18","2201","1492201660"
,"45.393122","-122.614237",,"38","3509","1492201660"
,"45.53877","-122.666692",,"20","3151","1492201661"
,,,,,"2201","1492201661"
,"45.462747","-122.628902",,"23","3138","1492201662"
,"45.521717","-122.804677",,"25","2826","1492201662"
,"45.40801","-122.568923",,"8","2201","1492201665"
,"45.393793","-122.614752",,"38","3509","1492201665"
,"45.539312","-122.666688",,"27","3151","1492201666"
,"45.525283","-122.675533",,"11","3114","1492201667"
,"45.462647","-122.628132",,"27","3138","1492201667"
,"45.521473","-122.804385",,"15","2826","1492201667"
,"45.39439","-122.61521",,"33","3509","1492201670"
,"45.539952","-122.666683",,"32","3151","1492201671"
"0","45.525285","-122.675282","921","15","3114","1492201671"
,"45.525285","-122.675108",,"16","3114","1492201672"
,"45.462547","-122.62751",,"21","3138","1492201672"
"28","45.521433","-122.804337","62","2","2826","1492201672"
,"45.394913","-122.615607",,"30","3509","1492201675"
,"45.540598","-122.66667",,"32","3151","1492201676"
,"45.525275","-122.674665",,"15","3114","1492201677"
,"45.46249","-122.627182",,"10","3138","1492201677"
,"45.395432","-122.616003",,"29","3509","1492201680"
,"45.541142","-122.666647",,"25","3151","1492201681"
,"45.52527","-122.674213",,"16","3114","1492201682"
,"45.462455","-122.627",,"6","3138","1492201682"
"14","45.395432","-122.616003","33",,"3509","1492201682"
,,,,,"3509","1492201683"
,,,,,"2826","1492201685"
,"45.395975","-122.616423",,"31","3509","1492201685"
,"45.541372","-122.66664",,"9","3151","1492201686"
,,,,,"2826","1492201686"
"0","45.541483","-122.666662","44",,"3151","1492201687"
,"45.525273","-122.673735",,"16","3114","1492201687"
,"45.462425","-122.626852",,"5","3138","1492201687"
,"45.521098","-122.803897",,"7","2826","1492201687"
,"45.396512","-122.616837",,"30","3509","1492201690"
,"45.52527","-122.67331",,"15","3114","1492201692"
,"45.462392","-122.626697",,"5","3138","1492201692"
,"45.520708","-122.803397",,"26","2826","1492201692"
,"45.397045","-122.617248",,"30","3509","1492201695"
,"45.52527","-122.673153",,"4","3114","1492201697"
,"45.462342","-122.626567",,"5","3138","1492201697"
,"45.520358","-122.80282",,"26","2826","1492201697"
,"45.39756","-122.617645",,"29","3509","1492201700"
,"45.52527","-122.673035",,"4","3114","1492201702"
,"45.462262","-122.62641",,"7","3138","1492201702"
,"45.520127","-122.8023",,"21","2826","1492201702"
,"45.398088","-122.618048",,"30","3509","1492201705"
,"45.525272","-122.672713",,"11","3114","1492201707"
,"45.462193","-122.626305",,"5","3138","1492201707"
,"45.519997","-122.801927",,"14","2826","1492201707"
,"45.398657","-122.618483",,"32","3509","1492201710"
,,,,,"3151","1492201711"
"3","45.462193","-122.626304","75","23","3138","1492201711"
,,,,,"3151","1492201712"
,"45.525265","-122.672313",,"14","3114","1492201712"
,,,,,"3138","1492201712"
,"45.519937","-122.801747",,"7","2826","1492201712"
"0","45.525267","-122.672205","921","20","3114","1492201714"
,,,,,"3114","1492201715"
,"45.399047","-122.61874",,"21","3509","1492201715"
,"45.541847","-122.666672",,"5","3151","1492201716"
,"45.461647","-122.625398",,"24","3138","1492201716"
,"45.525263","-122.671727",,"21","3114","1492201717"
,"45.519902","-122.801642",,"4","2826","1492201717"
"15","45.399122","-122.618793","33","4","3509","1492201720"
,"45.542335","-122.666673",,"25","3151","1492201721"
,"45.461323","-122.624843",,"25","3138","1492201721"
,"45.525287","-122.671105",,"21","3114","1492201722"
,"45.519773","-122.801283",,"14","2826","1492201722"
,"45.542693","-122.666637",,"16","3151","1492201726"
,"45.461007","-122.624232",,"26","3138","1492201726"
,"45.525302","-122.670602",,"17","3114","1492201727"
,"45.519728","-122.801173",,"4","2826","1492201727"
"29","45.519717","-122.801136","62",,"2826","1492201728"
"0","45.542744","-122.666628","44",,"3151","1492201729"
,"45.519032","-122.537878",,"16","3603","1492201729"
,"45.460737","-122.62359",,"26","3138","1492201731"
,"45.525292","-122.670395",,"7","3114","1492201732"
,"45.518665","-122.537902",,"18","3603","1492201734"
,"45.407798","-122.568917",,"12","2201","1492201735"
,"45.460648","-122.622825",,"27","3138","1492201736"
,"45.525057","-122.67022",,"14","3114","1492201737"
,,,,,"3509","1492201738"
,"45.518428","-122.537922",,"12","3603","1492201739"
,,,,,"3509","1492201739"
,"45.40745","-122.568923",,"17","2201","1492201740"
,"45.3994","-122.619033",,"4","3509","1492201740"
,"45.460572","-122.622023",,"28","3138","1492201741"
,,,,,"2826","1492201741"
"16","45.518283","-122.537899","73",,"3603","1492201742"
,"45.5246","-122.670218",,"22","3114","1492201742"
,"45.519595","-122.800762",,"6","2826","1492201742"
,"45.407078","-122.568925",,"18","2201","1492201745"
,"45.399802","-122.619357",,"23","3509","1492201745"
,"45.460493","-122.621238",,"27","3138","1492201746"
,"45.5241","-122.670328",,"24","3114","1492201747"
,"45.519235","-122.800107",,"29","2826","1492201747"
,,,,,"3151","1492201750"
,"45.406685","-122.568927",,"20","2201","1492201750"
,"45.400338","-122.619773",,"30","3509","1492201750"
,"45.542925","-122.666638",,"3","3151","1492201751"
,"45.460435","-122.62069",,"17","3138","1492201751"
"0","45.523683","-122.670378","921","26","3114","1492201752"
,"45.518658","-122.799458",,"36","2826","1492201752"
,,,,,"3114","1492201753"
,"45.40625","-122.568933",,"21","2201","1492201755"
,"45.400938","-122.620243",,"34","3509","1492201755"
,"45.543323","-122.666655",,"21","3151","1492201756"
,"45.460418","-122.62054",,"4","3138","1492201756"
,"45.523033","-122.670385",,"27","3114","1492201757"
,"45.518085","-122.798787",,"37","2826","1492201757"
,"45.405782","-122.568935",,"23","2201","1492201760"
,"45.40137","-122.620575",,"24","3509","1492201760"
,"45.543848","-122.666647",,"26","3151","1492201761"
,"45.460408","-122.620443",,"4","3138","1492201761"
,"45.522497","-122.670397",,"26","3114","1492201762"
,"45.517675","-122.798055",,"32","2826","1492201762"
,"45.405398","-122.568957",,"18","2201","1492201765"
,"45.401552","-122.620715",,"10","3509","1492201765"
,"45.544303","-122.666608",,"21","3151","1492201766"
,"45.460388","-122.620288",,"5","3138","1492201766"
,"45.521972","-122.670423",,"26","3114","1492201767"
,"45.51743","-122.797298",,"29","2826","1492201767"
"0","45.544423","-122.666598","44","5","3151","1492201770"
,"45.40523","-122.56896",,"6","2201","1492201770"
,"45.460353","-122.620135",,"7","3138","1492201771"
"8","45.405085","-122.568959","79",,"2201","1492201771"
,"45.521688","-122.67045",,"13","3114","1492201772"
,"45.517285","-122.796538",,"27","2826","1492201772"
,,,,,"3603","1492201774"
,,,,,"3603","1492201775"
,"45.521682","-122.670445",,"0","3114","1492201775"
,"45.460245","-122.619832",,"11","3138","1492201776"
"29","45.517285","-122.796537","62",,"2826","1492201776"
,"45.517153","-122.795758",,"28","2826","1492201777"
,"45.51791","-122.537862",,"3","3603","1492201779"
"4","45.460177","-122.619647","75",,"3138","1492201780"
,"45.401822","-122.620895",,"15","3509","1492201780"
,"45.517","-122.794907",,"31","2826","1492201782"
,"45.51739","-122.537853",,"26","3603","1492201784"
,,,,,"3151","1492201785"
,"45.402053","-122.621027",,"12","3509","1492201785"
,"45.5446","-122.66663",,"3","3151","1492201786"
,"45.516767","-122.794058",,"32","2826","1492201787"
"16","45.402165","-122.621118","33",,"3509","1492201787"
,"45.516797","-122.537852",,"29","3603","1492201789"
,"45.545025","-122.666638",,"22","3151","1492201791"
,"45.516573","-122.793358",,"26","2826","1492201792"
,,,,,"3138","1492201793"
,"45.516432","-122.537887",,"18","3603","1492201794"
,,,,,"3138","1492201794"
,"45.545585","-122.666635",,"28","3151","1492201796"
,"45.460008","-122.619127",,"9","3138","1492201796"
,"45.51646","-122.792915",,"16","2826","1492201797"
"15","45.51619","-122.537869","73",,"3603","1492201798"
"14","45.480347","-122.704432","54",,"2812","1492200000"
,"45.48016","-122.703573",,"31","2812","1492200001"
"2","45.429578","-122.799663","45",,"2820","1492200001"
,"45.454678","-122.720018",,"5","3255","1492200002"
,"45.429703","-122.798907",,"28","2820","1492200002"
,"45.48","-122.702683",,"32","2812","1492200006"
,"45.454675","-122.720118",,"3","3255","1492200007"
,"45.429835","-122.798083",,"29","2820","1492200007"
"14","45.479795","-122.701809","54","32","2812","1492200011"
,,,,,"2812","1492200012"
,"45.454677","-122.720493",,"13","3255","1492200012"
,"45.429987","-122.797268",,"29","2820","1492200012"
"3","45.454677","-122.720492","43",,"3255","1492200013"
,,,,,"310","1492200014"
,,,,,"3321","1492200014"
,,,,,"3255","1492200014"
"0","45.43591","-122.568281","152",,"3406","1492200014"
,,,,,"310","1492200015"
,,,,,"3321","1492200015"
,,,,,"3406","1492200015"
,"45.479428","-122.701065",,"32","2812","1492200016"
,"45.454672","-122.721082",,"21","3255","1492200017"
,,,,,"3301","1492200017"
,"45.430117","-122.796592",,"23","2820","1492200017"
,,,,,"3301","1492200018"
,"45.518295","-122.562708",,"3","3301","1492200019"
,"45.50794","-122.680603",,"6","3321","1492200020"
"14","45.47897","-122.700439","54","31","2812","1492200021"
,,,,,"2812","1492200022"
,"45.454665","-122.721858",,"27","3255","1492200022"
,"45.430235","-122.795872",,"26","2820","1492200022"
,"45.518278","-122.562388",,"11","3301","1492200024"
,"45.507953","-122.681163",,"20","3321","1492200025"
,"45.47857","-122.699735",,"31","2812","1492200026"
"2","45.430235","-122.795871","45",,"2820","1492200026"
,"45.45466","-122.722737",,"30","3255","1492200027"
,"45.430353","-122.795112",,"26","2820","1492200027"
,"45.518047","-122.56232",,"12","3301","1492200029"
,"45.507988","-122.681597",,"15","3321","1492200030"
,"45.478277","-122.69892",,"32","2812","1492200031"
,"45.454663","-122.723677",,"33","3255","1492200032"
,"45.430465","-122.79438",,"26","2820","1492200032"
,"45.508047","-122.681863",,"12","3321","1492200034"
,"45.517525","-122.56261",,"22","3301","1492200035"
,"45.478098","-122.698112",,"30","2812","1492200036"
,"45.454682","-122.724477",,"28","3255","1492200037"
,"45.430562","-122.793715",,"22","2820","1492200037"
,"45.508265","-122.682063",,"11","3321","1492200040"
,"45.478047","-122.697597",,"17","2812","1492200041"
,"45.516957","-122.56314",,"28","3301","1492200041"
,"45.454693","-122.725122",,"22","3255","1492200042"
,"45.430618","-122.793107",,"22","2820","1492200042"
"3","45.454693","-122.725121","43",,"3255","1492200043"
,,,,,"3255","1492200044"
,"45.508608","-122.68204",,"17","3321","1492200045"
,"45.47804","-122.69742",,"6","2812","1492200046"
,"45.516455","-122.5636",,"29","3301","1492200046"
,"45.4547","-122.725697",,"20","3255","1492200047"
,"45.430618","-122.792352",,"26","2820","1492200047"
,"45.508918","-122.681907",,"15","3321","1492200050"
"3","45.4547","-122.725696","43",,"3255","1492200050"
,"45.56274","-122.630732",,"11","3155","1492200051"
,,,,,"3255","1492200051"
,"45.45471","-122.72638",,"24","3255","1492200052"
,"45.51582","-122.564085",,"29","3301","1492200052"
,"45.430617","-122.791652",,"23","2820","1492200052"
,"45.509173","-122.681745",,"12","3321","1492200055"
,"45.562363","-122.630728",,"21","3155","1492200056"
"6","45.51582","-122.564084","15",,"3301","1492200056"
,"45.454728","-122.727132",,"26","3255","1492200057"
,"45.515262","-122.564265",,"28","3301","1492200057"
"3","45.430617","-122.791651","45","14","2820","1492200057"
,,,,,"2820","1492200058"
,"45.509325","-122.681633",,"8","3321","1492200060"
"3","45.454728","-122.727131","43",,"3255","1492200060"
,"45.56192","-122.630705",,"22","3155","1492200061"
,,,,,"3255","1492200061"
,"45.454743","-122.7279",,"27","3255","1492200062"
,"45.514767","-122.564285",,"24","3301","1492200062"
,"45.430608","-122.79105",,"3","2820","1492200062"
"3","45.430608","-122.791049","45",,"2820","1492200063"
,"45.509535","-122.681488",,"11","3321","1492200065"
,"45.561627","-122.630705",,"13","3155","1492200066"
,"45.45475","-122.728647",,"26","3255","1492200067"
,"45.514335","-122.564237",,"18","3301","1492200068"
"3","45.561647","-122.630729","70",,"3155","1492200070"
,"45.509733","-122.681365",,"10","3321","1492200070"
,"45.478023","-122.697167",,"9","2812","1492200071"
